url,ad_id,title,price,location,breed,sex,age_detail,ready_to_leave,microchipped,vaccinated,kc_registered,health_checked,neutered,deflead,seller_name,posted,description
https://www.gumtree.com/p/dogs/kc-registered-german-shepard-puppies-/1508257794,1508257794,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,600","Leyburn, North Yorkshire",German Shepherd,Mixed Litter,7 weeks,in 1 week,Yes,Yes,Yes,Yes,No,Yes,Charlotte,2 days ago,"Kc registered puppies 3 males and two females available from a litter of 6. Can be seen with Mum. Vet checked, microchipped and vaccines. Come with puppy packs 5 weeks insurance and registration certificate. Picture and videos available of Mum with puppies and can be seen and Dad and picture wakemats Morty in ad too. Viewings and deposits available now to secure your puppy. From a loving family home. Socialising and getting used to household noises."
https://www.gumtree.com/p/dogs/kc-registered-german-shepard-puppies-/1508620982,1508620982,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,600","Leyburn, North Yorkshire",German Shepherd,Mixed Litter,7 weeks,in 1 week,Yes,Yes,Yes,Yes,No,Yes,Charlotte,2 days ago,"2 males 3 females available. Ready to leave 24th Jan. microchipped, wormed, vaccinated. Puppy pack and registration certificate on collection. Health checked by a vet. Can be viewed with mum. Pictures and videos of sir available."
https://www.gumtree.com/p/dogs/kc-registered-german-shepherd-puppies/1508143453,1508143453,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,100","Wednesbury, West Midlands",German Shepherd,Mixed Litter,3 months,Now,Yes,Yes,Yes,Yes,No,Yes,Tracey,17 days ago,"3 boys 2 girls Big bouncy puppies 14 weeks old Semi/short coat, black, black/tan Micro chipped, vet checked, wormed All vaccinations complete Well socialised, very friendly"
https://www.gumtree.com/p/dogs/kc-registered-labrador-retriever-puppies/1508012757,1508012757,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,100","Brampton, Cumbria",Labrador Retriever,Mixed Litter,4 weeks,in 4 weeks,Yes,Yes,Yes,Yes,No,Yes,Julie,4 days ago,"We have a beautiful litter of KC Registered Labradors Retriever Puppies raised in our home with the best possible start. They would make great family pets or fantastic working dogs. Mum is our much loved family pet( we also have her mum) She has a great temperament and is very athletic. Dad is also KC Registered with good health and a gorgeous temperament. Our puppies have been exposed to household sounds, handled with care and are thriving. They will be Vet checked before leaving for their new homes. Each Puppy will leave with: KC Registered Paperwork First Vaccination Microchipped Up to date worming/flea treatment Complete health check by our Vet Puppy Starter Pack Care sheet and ongoing support"
https://www.gumtree.com/p/dogs/kc-registered-miniature-dachshund-/1508707447,1508707447,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,250","Cotgrave, Nottinghamshire",Miniature Dachshund,Male,11 weeks,Now,Yes,Yes,Yes,Yes,No,Yes,hayley,3 days ago,"ONE MALE LEFT!!! READY TO LEAVE!!! Breed : Miniature Smooth Haired Dachshund Location : Nottingham. Sire : Scanterby Oliver Health Tested Dam : Mapletof Stella Colours : Blue & Tan EXCEPTIONAL LITTER OF MINIATURE SMOOTH HAIRED KC REGISTERED PRA CLEAR MINI DACHSHUND PUPPIES, OUT OF MY BEAUTIFUL PIEBALD GIRL MOUSE, AND RICHARD A STUNNING CHAMPION SIRED CHOCOLATE DAPPLE AND TAN BOY. MOUSE AND RICHARD HAVE A VERY IMPRESSIVE PEDIGREE, MOUSE'S DAD IS THE FAMOUS LISEGO NOSA NEVSKIY FOR LODARGEO WITH RICHARD ALSO FROM CHAMPION LINES. WE HAVE BLUE & Tan BOY 2 £1250 - available THIS LITTER HAS BEEN BRED TO THE UK BREED STANDARD, AND WILL BE TRUE EXAMPLES OF THE BREED, THEY HAVE EXCELLENT POTENTIAL AND WILL EQUALLY MAKE FANTASTIC PET'S. MOUSE HAS THE MOST FANTASTIC TEMPERAMENT AS HAS THE SIRE RICHARD. THEY ARE BOTH WELL LOVED AND ADORED FAMILY PETS. NO EXPENSE WILL BE SPARED ON THIS LITTER AND THEY WILL HAVE LOTS OF TIME, LOVE AND AFFECTION, THEY WILL BE REARED IN THE HEART OF OUR HOME, WILL BE EXTREMELY WELL SOCIALISED, MIXED WITH CATS AND CHILDREN AND USED TO ALL HOUSEHOLD NOISES, THEY WILL BE WORMED AT 2,4,6 AND 8 WEEKS, AND WILL HAVE A FULL VET CHECK, THEY WILL BE WEANED ONTO ACANA PUPPY FOOD. WE WILL START TO TOILET TRAIN AT 4 WEEKS SO BY THE TIME THEY LEAVE FOR THEIR FOREVER HOMES THEY SHOULD BE WELL ON THE WAY TO BEING HOUSETRAINED. THEY WILL LEAVE FOR THEIR NEW HOMES WITH THEIR FIVE GENERATION KC PEDIGREE, MICROCHIPPED, ALL VACCINATIONS AND A PUPPY PACK INCLUDING A SUPPLY OF PUPPY FOOD, A PUPPY BLANKET WITH MUM AND SIBLINGS SCENT, TOYS, PUPPY PADS, 5 WEEKS FREE INSURANCE COURTESY OF KENNEL CLUB, AND A LIFETIME OF SUPPORT SHOULD THEIR NEW OWNERS REQUIRE IT. £500 DEPOSIT REQUIRED ONCE - non refundable. For more images and information please contact us via the number provided. PIC'S ARE MOUSE AND HER PUPPIES. PICS OF DAD ALSO AVAILABLE. PUPS ARE NEVER LEFT UNATTENDED."
https://www.gumtree.com/p/dogs/kc-registered-miniature-dachshunds/1508268991,1508268991,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,200","Melton Mowbray, Leicestershire",Miniature Dachshund,Mixed Litter,8 weeks,Now,Yes,Yes,Yes,Yes,No,Yes,Caitlin,1 week ago,"Gorgeous miniature dachshunds for sale. Two brown boys and the black dapple and solid black are girls. They are KC registered with no endorsements and both parents PRA clear. Dad has champion bloodlines 👑 All puppies will be microchipped, KC registered, wormed, flead and have first vaccinations in time for being available. They have been raised with children, other dogs and household noises. Both mum and dad are pets so are loved very much. Both parents are available to meet as well 🥰 Parents have amazing temperaments, we begin to toilet train with puppy pads once walking/ eating solid food so it will be helpful for the new owner. They will be wormed at 2,4,6,8 weeks. Puppies born 24/11/25. They will be available 19/01/26. All puppies will come with a blanket with mums scent on to help them settle into their new homes. Each puppy will come with 5 weeks free insurance courtesy of the kennel club. Last photo is mum (Mabel) with the pups £500 non refundable deposit is required to secure your pup. Any questions please don’t hesitate to ask x Brown boy 1 - sold Brown boy 2 - available Solid black girl- available Dapple black girl- sold"
https://www.gumtree.com/p/dogs/kc-registered-ready-to-leave-11th-jan-black-tan-miniature-dachshunds-/1508042107,1508042107,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,000","Leyburn, North Yorkshire",Miniature Dachshund,Mixed Litter,9 weeks,Now,Yes,No,Yes,Yes,No,Yes,Lauren,1 week ago,"KC Registered Black & tan miniature dachshunds- carrying dapple gene Mum- blue dapple Dad- black & tan 2 girls left (purple & orange collar) £1,200 1 boy left (red collar) £1,000"
https://www.gumtree.com/p/dogs/kc-registered-shih-tzu-female/1507861507,1507861507,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,000","Newry, County Down",Shih Tzu,Female,11 weeks,Now,Yes,Yes,Yes,Yes,No,Yes,Ronan,3 days ago,"Quality Shih Tzu Female KC registered from top blood line 8 weeks old Photos do not do justice to the quality KC Registered, microchipped, vaccinated, wormed and vet checked . Ready to go. Eating high quality food and reared in a family home, difficult to get a pup of this quality. Genuine enquiries only. £1000 Thanks for looking"
https://www.gumtree.com/p/dogs/kc-registered-show-cocker-spaniel-puppies/1508699424,1508699424,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,900","Borrowstounness, Falkirk",Cocker Spaniel,Male,5 weeks,in 3 weeks,Yes,Yes,Yes,Yes,No,Yes,Lauren,2 days ago,"I am so excited to announce my beautiful and very much loved Golden girl, gave birth to her first litter of 7 Stunning KC Registered Show Cocker Spaniels on the 11th December 2025. 5 puppies already have 5 star homes waiting for them when they are ready to leave mummy. I have available: 1 x Golden Boys 1 x Lemon Roan Boy. Mum is a well loved and exceptional family pet with an excellent temperment who gets on well with other dogs. She is health tested and is a KC Registered Show Cocker Spaniel. She is being an incredible mummy and is so attentive towards her babies. Dad is a gorgeous Lemon Roan KC Registered Cocker Spaniel also with an excellent temperment and stunning example of the breed. Puppies will receive: First vaccination, Health check, Microchip Worm and flea treatment Puppies will leave with: Four weeks pet insurance Five generation pedigree certificate A puppy pack including some food, toys, and a scented blanket to help with the transition into their new forever homes. Puppies will be very well socialised, introduced to basic training including crate and toilet training before leavimg for their new forever homes. Puppies will be ready to leave to go to their new homes the first weekend in February. Please don't hesitate to get in contact if you would like any further information and to arrange a viewing 🥰."
https://www.gumtree.com/p/dogs/kc-registered-stafforshire-bull-terrier-pups-/1508213893,1508213893,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£2,000","Ryde, Isle of Wight",Staffordshire Bull Terrier,Female,11 weeks,Now,Yes,Yes,Yes,Yes,No,Yes,K,3 days ago,"READY TO LEAVE Kennel club registered staffy pups champion bloodlines there are 3 girls available This is mums first litter. Dad is PHPV Eye Tested Both parents are health tested. This was a carefully planned mating. Will be kennel club registered These pups have been mated blue on black to avoid the issues that blue on blue matings cause the health of pups is my priority Dad to the pups is CH Sired. Here are just some of the Champions in his pedigree - CH Gazstaff Man In Black For Antoniostaff JW (Sire) - CH Elitebulls Challenger JW - Sire of 12 UK Champions, Top Stud for 2021, 2022 & 2023 (can been in SBTAnnuals,) Record Breaking Top SBT, Terrier & All Breeds Stud Dog For Our Dogs 2021, 2022 & 2023 - CH Elitebulls Heartbreaker For Regalbull JW SHCM - CH Eclypstaff Cuz I Can - Top Stafford Stud 2015, 2016, 2017, 2018 & 2019 Top Terrier Stud 2016, 2017 & 2018 Produced 16 UK Champions and many more overseas ! Just to name a few. He passes 12 Champions on to each of his pups. He has amazing bloodlines on bothsides. Pups will have 15 Champions in there blood line He is a perfect example of the breed. He has has been shown since he was 6months old. He qualified for Crufts on his very first show. He has had many 1st’s, Best Puppy In Breed, Best Of Breed, and gone on to claim Terrier groups too! He stands at 15 1/5” to the Withers. He has - Very good structure(which judges have commented on amongst other things) - Very Good Top Line - Perfect Rose Ears - Dark Eyes - Black Nails - Well Sprung Ribs - Good Tapered Neck - Straight Front Legs - Good Bend Of Stifle - Well Padded Feet - Well Put Together Dog Mum to the pups is from a Blue X Black mating. Mum - Well within Breed Standard - Very good Top Line - Dark Eyes - Good Bend Of Stifle. - Well Padded Feet - Dark Nails - Dark Nose - Rose bud ears - Black Nails - no skin issues at all Mum is a much loved family pet who lives life to the full shes happy and healthy and friendly towards all other dogs and people she has zero skin issues as she was from a Blue to black mating as are these little beauties They will leave with : A bag of food they are currently on A blanket with mum and siblings scent 1 squeaky toy 1 teddy bear 1 food bowl 1 pack of poop bags Puppy pads And all kc paper work including 5 generation kc certificate Nails clipped Wormed up to date They will also of had vet checks Microchipped and 2 dhp vaccines They wont of had the lepto 4 vaccines I am leaving this up to the new owners personal preference If you would like anymore information, please feel free to contact me. Please no time wasters. I want the best homes only 5*"
